asin,title,imgUrl,productURL,stars,reviews,price,listPrice,category_id,isBestSeller,boughtInLastMonth,category_name,price_capped,reviews_capped
B075D6KZ5Y,"Nealey Mini Tire Repair Kit 11 PCS All-in-One Fix a Flat for Car, Truck, Golf Cart, Lawn Mower, Motorcycle,and ATV Made in USA",https://m.media-amazon.com/images/I/51+d-FHtpdL._AC_UL320_.jpg,https://www.amazon.com/dp/B075D6KZ5Y,4.8,7,16.97,21.97,16,False,50,Automotive Tires & Wheels,16.97,7.0
B09MDTG457,357 Magnum Clipper Blades - Cordless Clipper and Trimmer Professional Hair Cutting Blade - Spare Barber Blade for Men's Hair and Beard Grooming Clippers Kit (Tape Blade),https://m.media-amazon.com/images/I/71On2hqgikL._AC_UL320_.jpg,https://www.amazon.com/dp/B09MDTG457,4.7,0,14.78,0.0,53,False,0,Shaving & Hair Removal Products,14.78,0.0
B07255T6SW,"Amazon Basics Multi-Purpose Stainless Steel Scraper/Chopper with Contoured Grip, 6-Inch, Silver, Black",https://m.media-amazon.com/images/I/81nA+D6C2OL._AC_UL320_.jpg,https://www.amazon.com/dp/B07255T6SW,4.8,0,10.34,0.0,170,False,3000,Kitchen & Dining,10.34,0.0
B00AGAGFVW,"Tsurumi HSZ3.75S; Float Operated semi-Vortex Submersible Trash Pump w/Agitator, 1hp, 115V, 3"" Discharge",https://m.media-amazon.com/images/I/51ChTLzD2kL._AC_UL320_.jpg,https://www.amazon.com/dp/B00AGAGFVW,4.1,0,618.0,0.0,147,False,0,"Hydraulics, Pneumatics & Plumbing",390.0276000000008,0.0
B09HZ5LW2J,M0016132 Mini Grind Sandshell Cream/Black/Brown Women's Satchel Tote Bag,https://m.media-amazon.com/images/I/61YlYfeoVyL._AC_UL320_.jpg,https://www.amazon.com/dp/B09HZ5LW2J,4.7,4,211.98,0.0,118,False,0,Women's Handbags,211.98,4.0
B0BFDR9CMS,Harry and Henry To My Daughter Fidget Rings Anxiety Rings for Women Adjustable Cubic Zircon Spinner Rings for Girls Gifts(Silver),https://m.media-amazon.com/images/I/61bXJyT6jWL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BFDR9CMS,3.6,0,9.99,0.0,225,False,0,Kids' Dress Up & Pretend Play,9.99,0.0
B0BLXX8SCQ,USB C Coupler USB C Female to Female Adapter (3 Pack) 240W 40Gbps Type C Extender Connector Video Thunderbolt 4/3 Data for Steam Deck Switch Notebook Tablet Phone,https://m.media-amazon.com/images/I/71EAjRrwCdL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BLXX8SCQ,4.3,0,9.99,0.0,149,False,0,Electronic Components,9.99,0.0
B097PX44Y4,"1000 sqft Spider Webs Halloween Decorations with 60 Fake Spiders, Super Stretch Cobwebs for Halloween Decor Indoor and Outdoor, Party Supplies & Bar Haunted House",https://m.media-amazon.com/images/I/91PEP9J-o+S._AC_UL320_.jpg,https://www.amazon.com/dp/B097PX44Y4,4.6,0,9.99,0.0,177,False,200,Party Supplies,9.99,0.0
B08JBF7X4J,6 Pack Children Adjustable Cloth Face Mask for Kids Girls Boys Washable Reusable Face Cover UV Protection,https://m.media-amazon.com/images/I/81QI90NO+jL._AC_UL320_.jpg,https://www.amazon.com/dp/B08JBF7X4J,4.6,0,22.99,0.0,87,False,0,Boys' Accessories,22.99,0.0
B079B147LB,110 Bolt Breaker (2 ct),https://m.media-amazon.com/images/I/71YFHLHDGXL._AC_UL320_.jpg,https://www.amazon.com/dp/B079B147LB,5.0,0,47.07,0.0,139,False,0,Power Transmission Products,47.07,0.0
B018I7ZE5W,Women's Stylish Automatic Self-winding Skeleton Leather Strap Analogue Watch FSL8014M3S7,https://m.media-amazon.com/images/I/71waU8-E-7L._AC_UL320_.jpg,https://www.amazon.com/dp/B018I7ZE5W,5.0,1,28.99,0.0,121,False,0,Women's Watches,28.99,1.0
B0BKFK3XBC,Ipetboom 1PC Desktop Fish Tank Hydroponic Containers Fish Bowl Decor Fishbowl Fish Tank for Betta Fish Desktop Decoration Acrylic Fish Tank Plant Pot 19.5x18cm Desktop Fish Tank Glass Vases,https://m.media-amazon.com/images/I/41wKtrfNZLL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BKFK3XBC,3.4,0,21.59,0.0,181,False,0,Fish & Aquatic Pets,21.59,0.0
B004C6UGYI,"Tandy Leather Grommet Setter w/Anvil #00 3/16"" 8097-01",https://m.media-amazon.com/images/I/41-dj59A8ZL._AC_UL320_.jpg,https://www.amazon.com/dp/B004C6UGYI,4.5,0,9.29,0.0,233,False,0,Toy Vehicle Playsets,9.29,0.0
B0BRBNCYSN,"Titanium Apple Watch Ultra Metal Band | Magnetic Clasp | Ultra Color Match, Metal Watch Strap with Magnetic Closure | Titanium Finish | Adjustable Size with EZ Link Removal System | For iWatch Bands Compatible with sizes 49mm, 45mm, 44mm | Apple Watch Series 8/7/6/5/SE ULTRA Band",https://m.media-amazon.com/images/I/81gvZYxz6LL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BRBNCYSN,3.5,0,64.99,0.0,68,False,0,Wearable Technology,64.99,0.0
B00IN4D8L8,Vermont Castings 4322 Defiant Stove Gasket Kit,https://m.media-amazon.com/images/I/81+ewHJw2QL._AC_UL320_.jpg,https://www.amazon.com/dp/B00IN4D8L8,4.3,0,31.99,0.0,171,False,0,"Heating, Cooling & Air Quality",31.99,0.0
B077V8VXTY,Little Boys' Long Sleeve Police Car and Helicopter T-Shirt,https://m.media-amazon.com/images/I/81ICUAuDMgL._AC_UL320_.jpg,https://www.amazon.com/dp/B077V8VXTY,4.8,0,29.99,0.0,84,False,0,Boys' Clothing,29.99,0.0
B08Y5S68DC,"80pcs Two Hole Strap U Bracket Tube Strap Tension Clips for Pipe Strap Clamp,Refrigerator/Freezer-Iron Clip Fixing Supporting Decorating",https://m.media-amazon.com/images/I/71h90WiN-hL._AC_UL320_.jpg,https://www.amazon.com/dp/B08Y5S68DC,5.0,0,11.49,0.0,147,False,0,"Hydraulics, Pneumatics & Plumbing",11.49,0.0
B08HSWFT1T,"Round Hole Suction Strainers for Pump, Plated Steel (2"")",https://m.media-amazon.com/images/I/614873lUtqL._AC_UL320_.jpg,https://www.amazon.com/dp/B08HSWFT1T,4.3,0,19.99,0.0,203,False,50,Pumps & Plumbing Equipment,19.99,0.0
B0B88CM45C,XYBHRC Car Seat Toys Spiral Car Seat & Stroller Activity Toy Hanging Toys for Car Seat Crib Mobile Infant Baby Spiral Plush Toys for Crib Bed Stroller Car Seat Bar,https://m.media-amazon.com/images/I/616qO994U7L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B88CM45C,4.3,27,9.99,0.0,230,False,0,Baby & Toddler Toys,9.99,27.0
B00AZX8OUU,"Peterson Manufacturing V483A Amber 3-1/8"" x 1-3/8"" Reflector",https://m.media-amazon.com/images/I/A1KF+S39XeL._AC_UL320_.jpg,https://www.amazon.com/dp/B00AZX8OUU,5.0,0,14.12,0.0,15,False,0,Heavy Duty & Commercial Vehicle Equipment,14.12,0.0
B0BWND4RJT,Backpack for Kids Boys Preschool Backpack with Lunch Box Soccer Printed School Bags for Primary Students,https://m.media-amazon.com/images/I/81YNr081zzL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BWND4RJT,4.0,0,29.99,32.99,107,False,0,Backpacks,29.99,0.0
B0C7C6LW7R,Boys Tuxedo Suit Kids Tuxedo Suits for Boys Formal Blazer Pants Vest Three Piece Child Jacket Set,https://m.media-amazon.com/images/I/71bNFKWcuXL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7C6LW7R,4.6,0,49.99,0.0,84,False,0,Boys' Clothing,49.99,0.0
B0CHLZDLR4,Women's & Girls Elastic Waist Flowing Bohemian Cotton Casual Long Maxi Skirt for Summer Beach Holiday,https://m.media-amazon.com/images/I/61RdGAZjm5L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CHLZDLR4,4.3,5051,17.99,29.99,91,False,0,Girls' Clothing,17.99,4188.580000000013
B09M6VP81K,"Compatible with Garmin Venu 2S Protective Case, Smartwatch TPU Protective Cover Case Soft Shell Compatible with Garmin Venu 2S( Black)",https://m.media-amazon.com/images/I/61L4VzPdf+L._AC_UL320_.jpg,https://www.amazon.com/dp/B09M6VP81K,4.4,0,8.99,0.0,70,False,0,GPS & Navigation,8.99,0.0
B0B2C1Z9X6,"Nxtrnd Two Football Mouth Guard, Football Mouthpiece with Strap, Fits Adult & Youth (Pink)",https://m.media-amazon.com/images/I/61ktCE9mNkL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B2C1Z9X6,4.7,0,18.95,0.0,198,False,1000,Sports & Fitness,18.95,0.0
B0C3MV9ZDV,"Qzgyoool Portable Water Pressure Booster Pump DC 24V Automatic Shower Water Pressure Booster, Max Head 65ft Shower Pump Household with Flow witc, White, 80W",https://m.media-amazon.com/images/I/61pYVbnTbOL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C3MV9ZDV,3.6,0,39.99,0.0,203,False,0,Pumps & Plumbing Equipment,39.99,0.0
B005KDA7ZA,"Rubbermaid Commercial Products Slim Jim Waste Confidential Combo, 23-Gallon, Gray, Paper Slot to dispose Documents with Lock Lid for Security, Best use for Offices/School/University/Courtroom",https://m.media-amazon.com/images/I/61AtGpqK8BL._AC_UL320_.jpg,https://www.amazon.com/dp/B005KDA7ZA,4.0,74,184.0,235.74,72,False,0,Office Electronics,184.0,74.0
B0BW99JF7N,"Carry On Luggage 21"" Hardside PC ABS Lightweight USB Suitcase with Wheels TSA Lock",https://m.media-amazon.com/images/I/51n8oNH+sPL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BW99JF7N,4.5,0,109.99,0.0,103,False,0,Luggage Sets,109.99,0.0
B0CG8GNMJG,Preppy Travel Makeup Bag Organizer Chenille Letter Cosmetic Bag PVC Waterproof Portable Pouch Clear Toiletry Case for Women(black),https://m.media-amazon.com/images/I/71PSluff+CL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CG8GNMJG,5.0,0,19.99,0.0,105,False,0,Travel Accessories,19.99,0.0
B095LV7MJ2,100pcs Chrome Metallic Balloons and Confetti Balloons 12 Inch Latex Party Balloons Silver Black White Balloon for Wedding Engagement Birthday Decorations ,https://m.media-amazon.com/images/I/71VD-dPCRvS._AC_UL320_.jpg,https://www.amazon.com/dp/B095LV7MJ2,4.7,0,11.99,0.0,13,False,400,Party Decorations,11.99,0.0
B092TPW3NR,"12 Pcs Precision Tip Applicator Bottles, MYYZMY 120ml /4 Ounce Needle Tip Bottle, with 2 Funnel, Multicolor Lids",https://m.media-amazon.com/images/I/51ssLskaiPL._AC_UL320_.jpg,https://www.amazon.com/dp/B092TPW3NR,4.5,0,11.99,0.0,11,False,100,Craft Supplies & Materials,11.99,0.0
B0C1RVSYDX,"DoreenBow Beginner Crochet DIY Kit 3Pcs Animal Crochet DIY Kit for Adults and Kids Crocheting Knitting Kit for Beginners and Experts Crochet Set Includes Enough Yarns, Hook Accessories（Penguin）",https://m.media-amazon.com/images/I/81OIucSGMmL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C1RVSYDX,4.0,12,18.99,0.0,3,False,0,Knitting & Crochet Supplies,18.99,12.0
B07P8P3X6M,"7inch HDMI LCD (H) 1024x600 IPS Capacitive Touch Screen LCD Display HDMI Module for Raspberry Pi, Jetson Nano,BB Black, Banana Pi Support Microsoft XBOX360 and Nintendo Switch",https://m.media-amazon.com/images/I/71iCMSA1wTL._AC_UL320_.jpg,https://www.amazon.com/dp/B07P8P3X6M,4.3,25,59.99,0.0,56,False,0,Computer Monitors,59.99,25.0
B0BG97VB4Y,Boys Staple Boxer Brief | Kiss The Sky,https://m.media-amazon.com/images/I/71G8i962-uL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BG97VB4Y,5.0,0,14.95,0.0,84,False,0,Boys' Clothing,14.95,0.0
B07KVS8H8B,"A10 IR Wireless Headphones for Car DVD Player Headrest Video,On-Ear Infrared Headphones Headset Universal (Black)",https://m.media-amazon.com/images/I/61fias-1+iL._AC_UL320_.jpg,https://www.amazon.com/dp/B07KVS8H8B,4.2,0,21.99,0.0,78,False,50,Vehicle Electronics,21.99,0.0
B091TB6SFM,ZTHY 7WNW1 Laptop Battery Replacement for Dell Latitude 5424 5420 Rugged Latitude 7424 Rugged Extreme P137G P85G P86G P137G001 P137G002 P85G001 P86G001 DMF8C GK3D3 6NNCF DP3KF DMF0C 451-BCHV 51Wh,https://m.media-amazon.com/images/I/81hXGsqzGyS._AC_UL320_.jpg,https://www.amazon.com/dp/B091TB6SFM,3.8,0,49.99,52.99,65,False,0,Laptop Accessories,49.99,0.0
B0C9PLXZ3Z,"KuKuFun Race Tracks Toys Gifts for 2 3 4 5 Year Old Boys Kids, 302 PCS Construction Race Tracks Boys Toys, 6 PCS Engineering Cars Create A Engineering Road, 2 3 4 5 Year Old Boys Toys Birthday Gifts",https://m.media-amazon.com/images/I/81yGho3oHWL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C9PLXZ3Z,5.0,2,42.99,0.0,240,False,0,"Slot Cars, Race Tracks & Accessories",42.99,2.0
B0BHTRZ51D,"Monster High - Townley Girl Train Case Makeup Set for Kids, Includes Lip Gloss, Eye Shimmer, Nail Polish, Brushes, and More! Perfect for Parties, Sleepovers, and Makeovers. Non-Toxic, Ages 6+",https://m.media-amazon.com/images/I/91sgCxOyQQL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BHTRZ51D,4.6,111,29.99,0.0,48,False,100,Makeup,29.99,111.0
B098BLPR22,Girls Button Corduroy Skirt,https://m.media-amazon.com/images/I/61G-dnTRDeL._AC_UL320_.jpg,https://www.amazon.com/dp/B098BLPR22,4.4,26,18.53,24.95,91,False,0,Girls' Clothing,18.53,26.0
B09V4PP4HZ,Women's Fuzzy Curly Fur Memory Foam Loafer Slippers with Polar Fleece Lining,https://m.media-amazon.com/images/I/71OSEjcNXzL._AC_UL320_.jpg,https://www.amazon.com/dp/B09V4PP4HZ,4.4,0,21.99,29.99,122,False,500,Women's Shoes,21.99,0.0
B00BT04ANS,"Master Airbrush (Pack of 10) TB-003 Empty 3/4 Ounce (22cc) Glass Jar Bottles with 60° Down Angle Adaptor Lid Assembly - Fits Single-Action Siphon Feed Airbrushes, Use with Master Badger Paasche, Iwata",https://m.media-amazon.com/images/I/81KacYTNunL._AC_UL320_.jpg,https://www.amazon.com/dp/B00BT04ANS,4.6,0,17.99,0.0,10,False,100,"Painting, Drawing & Art Supplies",17.99,0.0
B00KTL2SAU,"COVERGIRL Smoothers AquaSmooth Makeup Foundation, Ivory 705 with SPF, 0.4 Fl Oz, Foundation with SPF 20, Liquid Foundation, Moisturizing Foundation, Lightweight Foundation",https://m.media-amazon.com/images/I/51fVxSBEcxL._AC_UL320_.jpg,https://www.amazon.com/dp/B00KTL2SAU,4.6,2209,8.98,11.99,48,False,1000,Makeup,8.98,2209.0
B08WJ4PNK7,"Comfy Flannel Fun Animals In Pajamas Relaxing White, Fabric by the Yard",https://m.media-amazon.com/images/I/91V2QA1S0PL._AC_UL320_.jpg,https://www.amazon.com/dp/B08WJ4PNK7,4.8,0,13.95,0.0,7,False,0,Craft & Hobby Fabric,13.95,0.0
B0C1PCYPQF,Kodak Premium Cork Jigsaw Puzzle 1000pc Wine Country,https://m.media-amazon.com/images/I/91p3rIx0eiL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C1PCYPQF,4.1,0,10.49,12.99,227,False,100,Puzzles,10.49,0.0
B088M88J6M,"Queenbox 6PCS Japanese Printed Fabric, 15.7x19.6"" Furoshiki Cloth, Traditional Sakura Printed Waves Cotton Sewing Fabric for Kimono Cheongsam Bag DIY Quilting",https://m.media-amazon.com/images/I/71KMcrXttpL._AC_UL320_.jpg,https://www.amazon.com/dp/B088M88J6M,4.4,0,14.99,0.0,7,False,0,Craft & Hobby Fabric,14.99,0.0
B089DNR92G,Mexican Flag,https://m.media-amazon.com/images/I/51cufZnI4QL._AC_UL320_.jpg,https://www.amazon.com/dp/B089DNR92G,4.7,0,32.0,40.0,112,False,100,Men's Accessories,32.0,0.0
B071FPJ141,"Women's Long Sleeve Arm Tights™ Layering Piece, Opaque",https://m.media-amazon.com/images/I/71P-6PEA6zL._AC_UL320_.jpg,https://www.amazon.com/dp/B071FPJ141,4.2,0,29.1,0.0,116,False,50,Women's Clothing,29.1,0.0
B072JW53Y6,"Avantree Long Cord Earbuds for TV & PC, 18ft / 5.5m Extension Cable Earphones with Mic & Extra Long Spring Coil Wire, Metal Stereo in-Ear Wired Bass Headphones for 3.5mm Audio Output Devices - HF027",https://m.media-amazon.com/images/I/5188Rs7HhyL._AC_UL320_.jpg,https://www.amazon.com/dp/B072JW53Y6,4.3,4628,16.99,0.0,71,False,0,Headphones & Earbuds,16.99,4188.580000000013
B085G7L8FY,Mini Professional Personal Care Towel Heater and Towel Steamer. (Give away 8 towels),https://m.media-amazon.com/images/I/611e0Yrfw6L._AC_UL320_.jpg,https://www.amazon.com/dp/B085G7L8FY,4.1,0,42.99,46.99,163,False,100,Bath Products,42.99,0.0
B09WR9TZZ7,"Digital Photo Frame, 10.1 inch Smart Digital Picture Frame with HD Touch Screen Auto-Rotate Share Photos and Videos via FRAMEO App Anytime and Anywhere Color Black",https://m.media-amazon.com/images/I/614b3Avy+5L._AC_UL320_.jpg,https://www.amazon.com/dp/B09WR9TZZ7,4.5,0,99.0,0.0,79,False,0,Camera & Photo,99.0,0.0
B07L9NBWPC,"Plush Robes For Women, Soft Warm Fleece Bathrobe for Women, Long Comfy Women's Robe",https://m.media-amazon.com/images/I/81IPzS68TQL._AC_UL320_.jpg,https://www.amazon.com/dp/B07L9NBWPC,4.7,0,44.99,69.99,116,False,50,Women's Clothing,44.99,0.0
B09RN77R7D,Aviator Quartz Blue Dial Men's Watch 38967,https://m.media-amazon.com/images/I/61dVBa1OZ6L._AC_UL320_.jpg,https://www.amazon.com/dp/B09RN77R7D,5.0,0,59.99,0.0,113,False,0,Men's Watches,59.99,0.0
B08H24DX3W,Wax Melt Containers-6 Cavity Clear Empty Plastic Wax Melt Molds-25 Packs Heart Shape Clamshells for Tarts Wax Melts.,https://m.media-amazon.com/images/I/815lIluqQTL._AC_UL320_.jpg,https://www.amazon.com/dp/B08H24DX3W,4.6,0,9.99,0.0,11,False,100,Craft Supplies & Materials,9.99,0.0
B098BQ4JRD,womens Sandals,https://m.media-amazon.com/images/I/51aHBzwt10L._AC_UL320_.jpg,https://www.amazon.com/dp/B098BQ4JRD,4.5,0,57.23,0.0,122,False,0,Women's Shoes,57.23,0.0
B0BHHVXWDM,"Retail Display Rack, Countertop Snack Stand Organizer Shelf, Metal Black Candy Display Rack For Retail Store Supplies, Merchandise & Snack Display Stand, Home Theatre Portable Concession Stand (4 Tier Candy Display Rack)",https://m.media-amazon.com/images/I/718fuBi0hKL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BHHVXWDM,5.0,0,55.99,0.0,161,False,50,Retail Store Fixtures & Equipment,55.99,0.0
B09R1DWDDS,4 Pcs 6.25u Space Bar Sound Dampeners Sheet Silencer Pad Shockproof Cotton Foam for Mechanical Keyboard,https://m.media-amazon.com/images/I/619jCh2eW0L._AC_UY218_.jpg,https://www.amazon.com/dp/B09R1DWDDS,3.8,0,11.99,0.0,263,False,0,PC Games & Accessories,11.99,0.0
B088CZHQ3H,"WishLotus Cat Spring Toys, 5pcs Cat Toys for Indoor Cats Colorful and Interactive Telescopic Funny Cat Jumping Toy Flexible & Coil Spiral Springs Kitten Chew Toys",https://m.media-amazon.com/images/I/71zjUSE1V3L._AC_UL320_.jpg,https://www.amazon.com/dp/B088CZHQ3H,4.1,101,7.99,0.0,179,False,50,Cat Supplies,7.99,101.0
B0CB68LCCY,"Costzon Kids Desk and Chair Set, Height-Adjustable Student Study Desk with Tiltable Desktop, Book Stand, Ergonomic Chair with Footrest, Writing Table & Chair Set for Boys Girls (Blue)",https://m.media-amazon.com/images/I/61BXypFeI8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CB68LCCY,4.1,7,185.98,0.0,124,False,50,Kids' Furniture,185.98,7.0
B0BVV3GM6P,Womens Kiss Lock Wallet Leather Kiss Clasp Coin Purse Small Card Holder Bifold Rfid Wallet for Women (Black),https://m.media-amazon.com/images/I/61BT7ATDkML._AC_UL320_.jpg,https://www.amazon.com/dp/B0BVV3GM6P,4.6,11,29.8,0.0,118,False,0,Women's Handbags,29.8,11.0
B0B9GSMKXP,"2-Pack Outdoor Wall Lanterns, Exterior Waterproof Wall Sconce with Glass Shades, Matte Black Porch Lights Wall Mounted, Anti-Rust E26 Modern Wall Lighting Fixtures for Patio Garage Entryway Front Door",https://m.media-amazon.com/images/I/81qMVSejdrL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B9GSMKXP,4.7,0,49.99,0.0,209,False,0,Lighting & Ceiling Fans,49.99,0.0
B075S8KJVD,6 Extra Coarse Replacement Roller Refill Heads for Amope Pedi Perfect Electronic Foot File with Diamond Crystals,https://m.media-amazon.com/images/I/71PCWHzxCYL._AC_UL320_.jpg,https://www.amazon.com/dp/B075S8KJVD,4.5,1053,7.99,0.0,51,False,600,"Foot, Hand & Nail Care Products",7.99,1053.0
B09PFWV5X3,"25Pcs Iron on Patches - Patches for Jackets Iron - Chenille Alphabet Patches Iron on - Glitter Black Border Iron on Patches for Clothing, Pouches, Hats",https://m.media-amazon.com/images/I/71zr0zs043L._AC_UL320_.jpg,https://www.amazon.com/dp/B09PFWV5X3,4.2,0,9.99,11.99,6,False,0,Sewing Products,9.99,0.0
B09NCC8L3Q,"BASSI Soccer Gifts 3D Night Light,16 Colors Changing Touch/Remote Contro, Soccer 3D Illusion Lamp, Birthday Christmas Gifts for Boys Girls, Soccer Stuff Soccer Room Decor",https://m.media-amazon.com/images/I/81S4qW0Wx1L._AC_UL320_.jpg,https://www.amazon.com/dp/B09NCC8L3Q,4.3,392,15.99,19.99,165,False,0,Home Décor Products,15.99,392.0
B08BFHBR6M,BAMEOS Drawer Dividers kitchen Organization Bamboo Utensil Organizers for Kitchen Bedroom Bathroom Dresser Office 4-pack,https://m.media-amazon.com/images/I/81AEDgbLiuL._AC_UL320_.jpg,https://www.amazon.com/dp/B08BFHBR6M,4.6,0,18.67,21.98,173,False,1000,Home Storage & Organization,18.67,0.0
B09BG1WZ2X,Room On The Broom 2-Piece Snug Fit Girls Pajamas,https://m.media-amazon.com/images/I/81oCTqbpaOL._AC_UL320_.jpg,https://www.amazon.com/dp/B09BG1WZ2X,4.8,5,15.99,0.0,91,False,0,Girls' Clothing,15.99,5.0
B0731X5MWT,Men's Charger Basic Tee Shirt,https://m.media-amazon.com/images/I/81vbgtfj9oL._AC_UL320_.jpg,https://www.amazon.com/dp/B0731X5MWT,4.6,0,36.95,0.0,110,False,0,Men's Clothing,36.95,0.0
B0BS6BFF9C,"HOXURY Full Size Mattress, 10 Inch Memory Foam Hybrid Mattress in a Box, Individually Wrapped Pocket Coils Innersprings for Motion Isolation/Pressure Relief/CertiPUR-US Certified/Medium Firm",https://m.media-amazon.com/images/I/A1EIHsWrLzL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BS6BFF9C,4.5,669,188.42,219.99,166,False,100,Furniture,188.42,669.0
B0C72JFHW4,"Professional HVLP Gravity Feed Air Spray Gun Set with 1.4 1.7 2.0mm Nozzles, Paint Gun with 1000cc Aluminum Cup for Auto Paint, Wall Painting, Base Coatings",https://m.media-amazon.com/images/I/71EFNWaK0PL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C72JFHW4,4.4,0,36.99,0.0,204,False,100,"Paint, Wall Treatments & Supplies",36.99,0.0
B08HRRSB99,"Bamboo Utensils Disposable- 100 PK Bamboo Forks Disposable 100% Compostable Biodegradable Renewable Natural Cutlery Fork 6.7"" for Travelling Camping",https://m.media-amazon.com/images/I/71Gz3Hi88GL._AC_UL320_.jpg,https://www.amazon.com/dp/B08HRRSB99,4.6,0,18.88,0.0,156,False,300,Food Service Equipment & Supplies,18.88,0.0
B07B5P4VRW,Mill Hill Celestial Blue Beaded Counted Cross Stitch Kit 2018 Laurel Burch Celestial Collection LB141816,https://m.media-amazon.com/images/I/81DnLsBIqfL._AC_UL320_.jpg,https://www.amazon.com/dp/B07B5P4VRW,5.0,0,18.97,0.0,8,False,0,Needlework Supplies,18.97,0.0
B0BQ8RCZZS,Mountain Bike Tires Set: 2-Pack 26x1.95/27.5x2.1 inch Folding Replacement Bicycle Tires and Inner Tubes with Tire Levers Pair,https://m.media-amazon.com/images/I/71RVOBM05NL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BQ8RCZZS,4.4,0,49.99,0.0,199,False,200,Outdoor Recreation,49.99,0.0
B09MDSV46K,Feniex Industries - Remote Controlled LED Spotlight,https://m.media-amazon.com/images/I/61we5dJuBrL._AC_UL320_.jpg,https://www.amazon.com/dp/B09MDSV46K,3.8,0,299.0,0.0,22,False,0,"Lights, Bulbs & Indicators",299.0,0.0
B0BFWH31MS,"Dress Form Mannequin Torso with Wooden Tripod Stand, 50-63 inch, Adjustable Height for Clothing Display, Sewing, Photographing, Portable Female Body Shape,White",https://m.media-amazon.com/images/I/41FbhfXB7ZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BFWH31MS,4.0,0,20.99,0.0,6,False,500,Sewing Products,20.99,0.0
B07M6R1BMV,Men's Lake 22 Down Jacket,https://m.media-amazon.com/images/I/61Lz59Z77iL._AC_UL320_.jpg,https://www.amazon.com/dp/B07M6R1BMV,4.2,0,99.83,180.0,110,False,0,Men's Clothing,99.83,0.0
